Name,Organization,Status
Andrews Everardus Van Braam Houckgeest,American Philosophical Society,Member
Thomas C. James,American Philosophical Society,Member
Alexander Martin,American Philosophical Society,Member
Theo. C. Mozard,American Philosophical Society,Member
John Newnan,American Philosophical Society,Member
Thomas Pinckney,American Philosophical Society,Member
Adam Seybert,American Philosophical Society,Member
Rich P. Smith,American Philosophical Society,Member
Samuel H. Smith,American Philosophical Society,Member
John Stuart,American Philosophical Society,Member
Comte Constantin F. Chasseboeuf de Volney,American Philosophical Society,Member
Johann F. Blumenbach,American Philosophical Society,Member
Julian U. Niemcewicz,American Philosophical Society,Member
William Patterson,American Philosophical Society,Member
Giambattista Scandella,American Philosophical Society,Member
Franz A. von Zach,American Philosophical Society,Member
William Boys,American Philosophical Society,Member
Joseph Clay,American Philosophical Society,Member
John R. Coxe,American Philosophical Society,Member
Samuel Elam,American Philosophical Society,Member
Benjamin H. Latrobe,American Philosophical Society,Member
William Maclure,American Philosophical Society,Member
Thomas P. Smith,American Philosophical Society,Member
Justus E. Bollmann,American Philosophical Society,Member
Samuel Brown,American Philosophical Society,Member
William Dunbar,American Philosophical Society,Member
Sir Robert Liston,American Philosophical Society,Member
Samuel Miller,American Philosophical Society,Member
Pierre S. du Pont de Nemours,American Philosophical Society,Member
John R. Smith,American Philosophical Society,Member
Francis Blanchet,American Philosophical Society,Member
Samuel Falberg,American Philosophical Society,Member
Jose J. de Ferrer,American Philosophical Society,Member
Thomas T. Hewson,American Philosophical Society,Member
William Jones,American Philosophical Society,Member
Robert R. Livingston,American Philosophical Society,Member
Gustav Paykull,American Philosophical Society,Member
Fran Peyrolon,American Philosophical Society,Member
Alexander Ramirez,American Philosophical Society,Member
William Barnwell,American Philosophical Society,Member
John Church,American Philosophical Society,Member
Thomas Cooper,American Philosophical Society,Member
Valentin de Foronda,American Philosophical Society,Member
John Garnett,American Philosophical Society,Member
Marquis de C.M. Martinez Casa Irujo,American Philosophical Society,Member
William S. Jacobs,American Philosophical Society,Member
Philippe R. Roume de St. Laurent,American Philosophical Society,Member
Phillippe J. Letsom,American Philosophical Society,Member
James Mease,American Philosophical Society,Member
Peter B. Olsen,American Philosophical Society,Member
Philip S. Physick,American Philosophical Society,Member
Jarvis Roebuck,American Philosophical Society,Member
William Roxburgh,American Philosophical Society,Member
Benjamin Dearborn,American Philosophical Society,Member
Jean B.J. Delambre,American Philosophical Society,Member
Robert Gilmore,American Philosophical Society,Member
Robert Hare,American Philosophical Society,Member
Meriwether Lewis,American Philosophical Society,Member
Dan Melanderhjelm,American Philosophical Society,Member
Francis Nichols,American Philosophical Society,Member
Eric Prosperin,American Philosophical Society,Member
David Ramsay,American Philosophical Society,Member
Benjamin Thompson,American Philosophical Society,Member
Pedro Caevallos,American Philosophical Society,Member
Antonio J. Cavanilles,American Philosophical Society,Member
Zaccheus Collins,American Philosophical Society,Member
Joshua Gilpin,American Philosophical Society,Member
Prince Manuel Godoy,American Philosophical Society,Member
Baron von F.H. Alexander Humboldt,American Philosophical Society,Member
David Humphreys,American Philosophical Society,Member
Edward Jenner,American Philosophical Society,Member
William Short,American Philosophical Society,Member
Sam Webber,American Philosophical Society,Member
Joseph Willard,American Philosophical Society,Member
William Hawes,American Philosophical Society,Member
William Jones,American Philosophical Society,Member
Edward Miller,American Philosophical Society,Member
Samuel Moore,American Philosophical Society,Member
John Prince,American Philosophical Society,Member
Benjamin Silliman,American Philosophical Society,Member
Charles Smith,American Philosophical Society,Member
William Tilghman,American Philosophical Society,Member
F.A. Vanderkemp,American Philosophical Society,Member
Bushrod Washington,American Philosophical Society,Member
Adrien G. Camper,American Philosophical Society,Member
Joseph Cloud,American Philosophical Society,Member
Samuel F. Conover,American Philosophical Society,Member
William Dubourg,American Philosophical Society,Member
John Maclean,American Philosophical Society,Member
Martinus van Martius,American Philosophical Society,Member
Joseph Sansom,American Philosophical Society,Member
Francisco de Borja Garcao Stockler,American Philosophical Society,Member
Olof Swartz,American Philosophical Society,Member
Comte Antoine L.C. Desturr de Tracy,American Philosophical Society,Member
Samuel B. Wylie,American Philosophical Society,Member
Archibald Bruce,American Philosophical Society,Member
Nathaniel Chapman,American Philosophical Society,Member
Mahlon Dickerson,American Philosophical Society,Member
John E. Forstroem,American Philosophical Society,Member
James Gibson,American Philosophical Society,Member
Ferd R. Hassler,American Philosophical Society,Member
George Izard,American Philosophical Society,Member
John McDowell,American Philosophical Society,Member
Ir _ e Du Pont,American Philosophical Society,Member
Comte de Charles P. Lasteyrie du Saillant,American Philosophical Society,Member
Horace Binney,American Philosophical Society,Member
Edward Penington,American Philosophical Society,Member
William Staughton,American Philosophical Society,Member
Joel Barlow,American Philosophical Society,Member
Nathaniel Bowditch,American Philosophical Society,Member
Ross Cuthbert,American Philosophical Society,Member
George William Featherstonhaugh,American Philosophical Society,Member
Robert Fulton,American Philosophical Society,Member
Silvain Godon,American Philosophical Society,Member
Francois A. Michaux,American Philosophical Society,Member
Thomas Moore,American Philosophical Society,Member
Robert M. Patterson,American Philosophical Society,Member
David B. Warden,American Philosophical Society,Member
James Winthrop,American Philosophical Society,Member
J.H. Brinton,American Philosophical Society,Member
Humphry Davy,American Philosophical Society,Member
George Gibbs,American Philosophical Society,Member
John Haighton,American Philosophical Society,Member
David Hosack,American Philosophical Society,Member
William Johnson,American Philosophical Society,Member
William Bentley,American Philosophical Society,Member
John Davis,American Philosophical Society,Member
John M. Good,American Philosophical Society,Member
Louis N. Vanquelin,American Philosophical Society,Member
Charles J. Wister,American Philosophical Society,Member
Robert Adrain,American Philosophical Society,Member
Benjamin Allen,American Philosophical Society,Member
Jose F. Correa da Serra,American Philosophical Society,Member
Robert Walsh,American Philosophical Society,Member
W.P.C. Barton,American Philosophical Society,Member
Nicholas Biddle,American Philosophical Society,Member
Charles Chauncey,American Philosophical Society,Member
Constant Dumeril,American Philosophical Society,Member
Reuben Haines,American Philosophical Society,Member
William Hembel,American Philosophical Society,Member
William T. Meredith,American Philosophical Society,Member
Benjamin R. Morgan,American Philosophical Society,Member
George Pollock,American Philosophical Society,Member
Anders J. Retzius,American Philosophical Society,Member
John Sergeant,American Philosophical Society,Member
Alexander Wilson,American Philosophical Society,Member
Nathaniel Stout Allison,American Philosophical Society,Member
Frederick Beasley,American Philosophical Society,Member
John G. Biddle,American Philosophical Society,Member
De Witt Clinton,American Philosophical Society,Member
James Cutbush,American Philosophical Society,Member
John S. Dorsey,American Philosophical Society,Member
Thomas Gilpin,American Philosophical Society,Member
John Gummere,American Philosophical Society,Member
John E. Hall,American Philosophical Society,Member
Joseph G. Swift,American Philosophical Society,Member
James P. Wilson,American Philosophical Society,Member
Samuel Colhoun,American Philosophical Society,Member
James Gray,American Philosophical Society,Member
Charles W. Hare,American Philosophical Society,Member
Joseph Hartshorne,American Philosophical Society,Member
Joseph Hopkinson,American Philosophical Society,Member
Charles J. Ingersoll,American Philosophical Society,Member
Joseph P. Norris,American Philosophical Society,Member
Joseph Parrish,American Philosophical Society,Member
John M. Scott,American Philosophical Society,Member
Carlo Botta,American Philosophical Society,Member
Abiel Holmes,American Philosophical Society,Member
Jared Mansfield,American Philosophical Society,Member
Joseph Reed,American Philosophical Society,Member
Isaiah Thomas,American Philosophical Society,Member
Gerard Troost,American Philosophical Society,Member
Joseph P.F. Deleuze,American Philosophical Society,Member
Johann P. Frank,American Philosophical Society,Member
William Gaston,American Philosophical Society,Member
Jos. von Hammer-Purgstall,American Philosophical Society,Member
Charles A. Lesueur,American Philosophical Society,Member
William Meade,American Philosophical Society,Member
Charles F. Mercer,American Philosophical Society,Member
Jean C. de la Metherie,American Philosophical Society,Member
Eugenius Nulty,American Philosophical Society,Member
Thomas Nuttall,American Philosophical Society,Member
George Ord,American Philosophical Society,Member
John C. Otto,American Philosophical Society,Member
Richard Rush,American Philosophical Society,Member
Thomas Say,American Philosophical Society,Member
Lewis Schweinitz,American Philosophical Society,Member
Joseph von Sonnenfels,American Philosophical Society,Member
Henry Steinhauer,American Philosophical Society,Member
Edward Troughton,American Philosophical Society,Member
Johann S. Vater,American Philosophical Society,Member
John Q. Adams,American Philosophical Society,Member
Friedrich Adelung,American Philosophical Society,Member
Jacob Bigelow,American Philosophical Society,Member
Parker Cleaveland,American Philosophical Society,Member
Daniel Drake,American Philosophical Society,Member
Nicholas Fuss,American Philosophical Society,Member
Paul Jackson,American Philosophical Society,Member
Josiah Meigs,American Philosophical Society,Member
Noel de la Moriniere,American Philosophical Society,Member
Joseph Swain,American Philosophical Society,Member
Gotthilf Fischer Von Waldheim,American Philosophical Society,Member
John C. Warren,American Philosophical Society,Member
Johann A. Albers,American Philosophical Society,Member
Henri M. Ducrotay de Blainville,American Philosophical Society,Member
Alexandre Brongniart,American Philosophical Society,Member
Redmond Conyngham,American Philosophical Society,Member
Anselme G. Desmarest,American Philosophical Society,Member
William P. Dewees,American Philosophical Society,Member
John Eberle,American Philosophical Society,Member
Stephan Elliot,American Philosophical Society,Member
L.H. Girardin,American Philosophical Society,Member
William E. Horner,American Philosophical Society,Member
Louis M. Langles,American Philosophical Society,Member
Comte de Jean D. Lanjuinais,American Philosophical Society,Member
Pierre A. Latreille,American Philosophical Society,Member
John Murray,American Philosophical Society,Member
Jacob Perkins,American Philosophical Society,Member
Fred C. Schaeffer,American Philosophical Society,Member
Guillaume T. Tilesius,American Philosophical Society,Member
Roberts Vaux,American Philosophical Society,Member
Franklin Bache,American Philosophical Society,Member
John J. Berzelius,American Philosophical Society,Member
J.A. Borgnis,American Philosophical Society,Member
William Gibson,American Philosophical Society,Member
Baron von Joseph Hormayr,American Philosophical Society,Member
Samuel F. Jarvis,American Philosophical Society,Member
Matthew Lesseps,American Philosophical Society,Member
Isaiah Lukens,American Philosophical Society,Member
William Marsden,American Philosophical Society,Member
Jacques P. Merigon de Montgery,American Philosophical Society,Member
John Pickering,American Philosophical Society,Member
William Strickland,American Philosophical Society,Member
Peter Afzelius,American Philosophical Society,Member
Clement C. Biddle,American Philosophical Society,Member
Elisha De Butts,American Philosophical Society,Member
Mathew Carey,American Philosophical Society,Member
Langdon Cheves,American Philosophical Society,Member
John B. Gibson,American Philosophical Society,Member
Levitt Harris,American Philosophical Society,Member
George A. Otis,American Philosophical Society,Member
Count Gustavus Wetterstedt,American Philosophical Society,Member
James Workman,American Philosophical Society,Member
Sir James Wylie,American Philosophical Society,Member
Solomon W. Conrad,American Philosophical Society,Member
Jose B. de Andrada e Silva,American Philosophical Society,Member
Richard Harlan,American Philosophical Society,Member
Baron von Wilhelm Humboldt,American Philosophical Society,Member
William H. Keating,American Philosophical Society,Member
Zacharias Nordmark,American Philosophical Society,Member
Samuel Parkes,American Philosophical Society,Member
Peder Pedersen,American Philosophical Society,Member
Peter Poletica,American Philosophical Society,Member
Condy Raguet,American Philosophical Society,Member
Gottlob E. Schultze,American Philosophical Society,Member
Jons Svanberg,American Philosophical Society,Member
Lardner Vanuxem,American Philosophical Society,Member
Joseph Bonaparte,American Philosophical Society,Member
Lucien Bonaparte,American Philosophical Society,Member
Benjamin H. Coates,American Philosophical Society,Member
William B. Collyer,American Philosophical Society,Member
James F. Cooper,American Philosophical Society,Member
William Darlington,American Philosophical Society,Member
Gaspard Deabbate,American Philosophical Society,Member
Jean M. Duponceau,American Philosophical Society,Member
Samuel Jackson,American Philosophical Society,Member
Jason O'B Lawrence,American Philosophical Society,Member
Sir William Lawrence,American Philosophical Society,Member
Stephen H. Long,American Philosophical Society,Member
Paul de Lovenorn,American Philosophical Society,Member
William J. Macneven,American Philosophical Society,Member
Baron Charles E Coquebert de Mountbret,American Philosophical Society,Member
John Plitt,American Philosophical Society,Member
Heinrich C. Schumacher,American Philosophical Society,Member
Count de Joseph B. Survilliers,American Philosophical Society,Member
Nathaniel A. Ware,American Philosophical Society,Member
Charles Lucien Bonaparte,American Philosophical Society,Member
Heinrich J. Klaproth,American Philosophical Society,Member
Ivan Krusenstern,American Philosophical Society,Member
Severin Lorich,American Philosophical Society,Member
Joseph B. McKean,American Philosophical Society,Member
Alexander Pearson,American Philosophical Society,Member
Henry Seybert,American Philosophical Society,Member
Moses Stuart,American Philosophical Society,Member
Conrad J. Temminck,American Philosophical Society,Member
Charles N. Bancker,American Philosophical Society,Member
John J. Bigsby,American Philosophical Society,Member
Thomas Cadwalader,American Philosophical Society,Member
Comte de Andre F. Miot,American Philosophical Society,Member
Pierre J.M. Flourens,American Philosophical Society,Member
John D. Godman,American Philosophical Society,Member
Joseph R. Ingersoll,American Philosophical Society,Member
John K. Kane,American Philosophical Society,Member
Count John Laval,American Philosophical Society,Member
Jos_ da Silva Lisboa,American Philosophical Society,Member
Edward Livingston,American Philosophical Society,Member
Comte Francois P. Real,American Philosophical Society,Member
Count Nicholas Rumiantzov,American Philosophical Society,Member
Philip Tidyman,American Philosophical Society,Member
Lewis Cass,American Philosophical Society,Member
Samuel Humphreys,American Philosophical Society,Member
"Jakob, Grefve Graberg af Hemso",American Philosophical Society,Member
Pablo de la Llave,American Philosophical Society,Member
William McIlvaine,American Philosophical Society,Member
Charles D. Meigs,American Philosophical Society,Member
William Schaler,American Philosophical Society,Member
William Shaler,American Philosophical Society,Member
Henri C.G. de Struve,American Philosophical Society,Member
John L. Tiarks,American Philosophical Society,Member
James Brown,American Philosophical Society,Member
Marcus Bull,American Philosophical Society,Member
John W. Dalman,American Philosophical Society,Member
George Emlen,American Philosophical Society,Member
Joachim P.C. Giraldez,American Philosophical Society,Member
John K. Mitchell,American Philosophical Society,Member
Joel R. Poinsett,American Philosophical Society,Member
Rene La Roche,American Philosophical Society,Member
James Rush,American Philosophical Society,Member
Charles Tait,American Philosophical Society,Member
Honore Torombert,American Philosophical Society,Member
Noah Webster,American Philosophical Society,Member
John P. Wetherill,American Philosophical Society,Member
Giovanni M. Zecchinelli,American Philosophical Society,Member
Samuel Betton,American Philosophical Society,Member
Jose M. Bustamante,American Philosophical Society,Member
Jose M. Dantas,American Philosophical Society,Member
Robert E. Griffith,American Philosophical Society,Member
Thomas Harris,American Philosophical Society,Member
Henry J. Anderson,American Philosophical Society,Member
Isaac Lea,American Philosophical Society,Member
Samuel George Morton,American Philosophical Society,Member
Charles Pickering,American Philosophical Society,Member
James Renwick,American Philosophical Society,Member
Jose M. Salazar,American Philosophical Society,Member
George Ticknor,American Philosophical Society,Member
Joseph N.B.V. Abrahamson,American Philosophical Society,Member
Alexander Dallas Bache,American Philosophical Society,Member
Thomas Biddle,American Philosophical Society,Member
Thomas Horsfield,American Philosophical Society,Member
Washington Irving,American Philosophical Society,Member
Edme F. Jomard,American Philosophical Society,Member
James Kent,American Philosophical Society,Member
William H. De Lancey,American Philosophical Society,Member
Baron Jean G. Hyde de Neuville,American Philosophical Society,Member
Philip H. Nicklin,American Philosophical Society,Member
Hans C. Oersted,American Philosophical Society,Member
Charles Pougens,American Philosophical Society,Member
Francisco de Paula Quadrada,American Philosophical Society,Member
Josiah Quincy,American Philosophical Society,Member
Carls C. Rafn,American Philosophical Society,Member
Rasmus C. Rask,American Philosophical Society,Member
Joseph Roberts,American Philosophical Society,Member
Daniel B. Smith,American Philosophical Society,Member
Henry S. Tanner,American Philosophical Society,Member
Henry Wheaton,American Philosophical Society,Member
George B. Wood,American Philosophical Society,Member
Isaac Hays,American Philosophical Society,Member
William B. Hodgson,American Philosophical Society,Member
Marc A. Jullien,American Philosophical Society,Member
John Marshall,American Philosophical Society,Member
Lorenzo Martini,American Philosophical Society,Member
Thomas McEuen,American Philosophical Society,Member
Friederich Munter,American Philosophical Society,Member
Jean P.A. Remusat,American Philosophical Society,Member
Andres del Rio,American Philosophical Society,Member
Duke Karl Bernhard Saxe-Weimar,American Philosophical Society,Member
Jonathan Sewell,American Philosophical Society,Member
William Vaughan,American Philosophical Society,Member
Jules de Wallenstein,American Philosophical Society,Member
Thomas I. Wharton,American Philosophical Society,Member
William Yarrel,American Philosophical Society,Member
John J. Audubon,American Philosophical Society,Member
Hartman Bache,American Philosophical Society,Member
Conte Prospero Balbo,American Philosophical Society,Member
Giacinto Carena,American Philosophical Society,Member
Alexander Hill Everett,American Philosophical Society,Member
Edward Everett,American Philosophical Society,Member
Francisco A. Gonzoles,American Philosophical Society,Member
Thomas P. Jones,American Philosophical Society,Member
Baron Dominique J. Larrey,American Philosophical Society,Member
Louis-Philippe d'Orlians,American Philosophical Society,Member
Louis McLane,American Philosophical Society,Member
Martin F. Navarette,American Philosophical Society,Member
William C. Rives,American Philosophical Society,Member
Henry Vethake,American Philosophical Society,Member
J.J. Abert,American Philosophical Society,Member
Frederick Augustus,American Philosophical Society,Member
John Bell,American Philosophical Society,Member
Steen Bille,American Philosophical Society,Member
Ebbe S. Bring,American Philosophical Society,Member
Julius T. Ducatel,American Philosophical Society,Member
Robley Dunglinson,American Philosophical Society,Member
Henry D. Gilpin,American Philosophical Society,Member
Hugh L. Hodge,American Philosophical Society,Member
John P. Hopkinson,American Philosophical Society,Member
Theodor Q. Lorin,American Philosophical Society,Member
Juan J. Martinez,American Philosophical Society,Member
Thomas Sergeant,American Philosophical Society,Member
Matthias W. Baldwin,American Philosophical Society,Member
Ilya Bujalsky,American Philosophical Society,Member
Marmaduke Burrough,American Philosophical Society,Member
Henry C. Carey,American Philosophical Society,Member
Gouverneur Emerson,American Philosophical Society,Member
Joshua Francis Fisher,American Philosophical Society,Member
Edwin James,American Philosophical Society,Member
Jean Labouderie,American Philosophical Society,Member
Samuel V. Merrick,American Philosophical Society,Member
Charles Nagy,American Philosophical Society,Member
Franklin Peale,American Philosophical Society,Member
Titan R. Peale,American Philosophical Society,Member
Jacob Randolph,American Philosophical Society,Member
Moncure Robinson,American Philosophical Society,Member
Visconde Manuel F. de Barros e Sousa Santarem,American Philosophical Society,Member
Henry R. Schoolcraft,American Philosophical Society,Member
Henry J. Williams,American Philosophical Society,Member
Charles A. Agardh,American Philosophical Society,Member
John Brockenbrough,American Philosophical Society,Member
D. Francis Condie,American Philosophical Society,Member
Edward H. Courtenay,American Philosophical Society,Member
William Drayton,American Philosophical Society,Member
James P. Espy,American Philosophical Society,Member
Joseph Henry,American Philosophical Society,Member
Henry D. Rogers,American Philosophical Society,Member
William B. Rogers,American Philosophical Society,Member
Charles W. Short,American Philosophical Society,Member
Thomas Sully,American Philosophical Society,Member
John Torrey,American Philosophical Society,Member
John Wickham,American Philosophical Society,Member
Nicholas Carlisle,American Philosophical Society,Member
Nathan Dunn,American Philosophical Society,Member
Mariano Galvez,American Philosophical Society,Member
John Griscom,American Philosophical Society,Member
Karl C. von Leonhard,American Philosophical Society,Member
J.J. Da Costa Macedo,American Philosophical Society,Member
Domenico C. Morelli,American Philosophical Society,Member
Manuel Naxera,American Philosophical Society,Member
Granville Penn,American Philosophical Society,Member
Caspar G.C. Reomwardt,American Philosophical Society,Member
Jean B.G. Roux de Rochelle,American Philosophical Society,Member
Joseph G. Totten,American Philosophical Society,Member
Edward Turner,American Philosophical Society,Member
Job R. Tyson,American Philosophical Society,Member
George Campbell,American Philosophical Society,Member
John G. Crosse,American Philosophical Society,Member
Thomas Dunlap,American Philosophical Society,Member
William Jenks,American Philosophical Society,Member
Charles R. Leslie,American Philosophical Society,Member
William M. Meredith,American Philosophical Society,Member
Joseph Saxton,American Philosophical Society,Member
James B. Prichard,American Philosophical Society,Member
Jared Sparks,American Philosophical Society,Member
George Tucker,American Philosophical Society,Member
Sears C. Walker,American Philosophical Society,Member
Daniel Webster,American Philosophical Society,Member
Thomas L. Winthrop,American Philosophical Society,Member
Henry Baldwin,American Philosophical Society,Member
Samuel Breck,American Philosophical Society,Member
Charles G.B. Daubeny,American Philosophical Society,Member
John P. Emmet,American Philosophical Society,Member
Thomas W. Griffith,American Philosophical Society,Member
William Harris,American Philosophical Society,Member
Hugh S. Legare,American Philosophical Society,Member
William Norris,American Philosophical Society,Member
Robert T. Paine,American Philosophical Society,Member
William H. Prescott,American Philosophical Society,Member
Henry Reed,American Philosophical Society,Member
William Sullivan,American Philosophical Society,Member
Andrew Talcott,American Philosophical Society,Member
Sylvanus Thayer,American Philosophical Society,Member
Francis Wayland,American Philosophical Society,Member
Stephen Alexander,American Philosophical Society,Member
T. Romeyn Beck,American Philosophical Society,Member
George W. Bethune,American Philosophical Society,Member
James C. Booth,American Philosophical Society,Member
Edward Coles,American Philosophical Society,Member
John C. Cresson,American Philosophical Society,Member
Johann R. Encke,American Philosophical Society,Member
George P. Gooch,American Philosophical Society,Member
Karl Gutzlaff,American Philosophical Society,Member
John E. Holbrook,American Philosophical Society,Member
George M. Justice,American Philosophical Society,Member
Humphrey Lloyd,American Philosophical Society,Member
Elias loomis,American Philosophical Society,Member
Lohn Ludlow,American Philosophical Society,Member
James K. Paulding,American Philosophical Society,Member
John Penington,American Philosophical Society,Member
James Prinsep,American Philosophical Society,Member
Lambert A.J. Quetelet,American Philosophical Society,Member
Benjamin W. Richards,American Philosophical Society,Member
Karl L.C. Rumker,American Philosophical Society,Member
Samuel L. Southard,American Philosophical Society,Member
Richard C. Taylor,American Philosophical Society,Member
Eugene A Vail,American Philosophical Society,Member
Thomas U. Walter,American Philosophical Society,Member
John Washington,American Philosophical Society,Member
Pedro de Angelis,American Philosophical Society,Member
W.H.C. Bartlett,American Philosophical Society,Member
Francis Beaufort,American Philosophical Society,Member
Friedrich W. Bessel,American Philosophical Society,Member
Charles Bonnycastle,American Philosophical Society,Member
Martin H. Boye,American Philosophical Society,Member
George M. Dallas,American Philosophical Society,Member
C.R. Demme,American Philosophical Society,Member
Judah Dobson,American Philosophical Society,Member
Jean B.B. Eyries,American Philosophical Society,Member
Michael Faraday,American Philosophical Society,Member
William R. Fisher,American Philosophical Society,Member
John Forbes,American Philosophical Society,Member
Robert W. Fox,American Philosophical Society,Member
William H. Furness,American Philosophical Society,Member
Paul Beck Goddard,American Philosophical Society,Member
James Duncan Graham,American Philosophical Society,Member
Francois P.G. Guizot,American Philosophical Society,Member
Samuel D. Ingham,American Philosophical Society,Member
Hartman Kuhn,American Philosophical Society,Member
Francisco Martinez,American Philosophical Society,Member
Phillip Milledoler,American Philosophical Society,Member
John Sanderson,American Philosophical Society,Member
George W. Smith,American Philosophical Society,Member
Isaac Wayne,American Philosophical Society,Member
George M. Wharton,American Philosophical Society,Member
George Bancroft,American Philosophical Society,Member
Adolph C.P. Callisen,American Philosophical Society,Member
Augustin P. de Candolle,American Philosophical Society,Member
Robert Christison,American Philosophical Society,Member
Benjamin Dorr,American Philosophical Society,Member
Edward Hitchcock,American Philosophical Society,Member
David Irvin,American Philosophical Society,Member
Issac R. Jackson,American Philosophical Society,Member
Roswell Park,American Philosophical Society,Member
William Peter,American Philosophical Society,Member
Bernardo Quaranta,American Philosophical Society,Member
William Rawle,American Philosophical Society,Member
Edward Sabine,American Philosophical Society,Member
John L. Stephens,American Philosophical Society,Member
Tobias Wagner,American Philosophical Society,Member
Simeon Borden,American Philosophical Society,Member
Edward W. Brayley,American Philosophical Society,Member
Stephan Endlicher,American Philosophical Society,Member
Frederick Fraley,American Philosophical Society,Member
John F. Frazer,American Philosophical Society,Member
J.I. Clark Hare,American Philosophical Society,Member
E. Otis Kendall,American Philosophical Society,Member
Baron di Jean C.F. Ladoucette,American Philosophical Society,Member
Charles Lyell,American Philosophical Society,Member
J.N. Nicollet,American Philosophical Society,Member
George Peacock,American Philosophical Society,Member
Benjamin Peirce,American Philosophical Society,Member
Ludwig P.M. von Ronne,American Philosophical Society,Member
Alexis C.H.C. de Tocqueville,American Philosophical Society,Member
Petty Vaughan,American Philosophical Society,Member
Louis Agassiz,American Philosophical Society,Member
Thomas P. Cope,American Philosophical Society,Member
William H. Dillingham,American Philosophical Society,Member
John Downes,American Philosophical Society,Member
Charles Ellet,American Philosophical Society,Member
William Gerhard,American Philosophical Society,Member
Leopoldo II,American Philosophical Society,Member
Stanislas Julien,American Philosophical Society,Member
Count Egor Kankrin,American Philosophical Society,Member
John Lenthall,American Philosophical Society,Member
Charles McEuen,American Philosophical Society,Member
Ellwood Morris,American Philosophical Society,Member
Andreas Mustoxidi,American Philosophical Society,Member
William Reid,American Philosophical Society,Member
Solomon W. Roberts,American Philosophical Society,Member
Charles B. Trego,American Philosophical Society,Member
Charles Wilkes,American Philosophical Society,Member
William Ewing Du Bois,American Philosophical Society,Member
Robert Bridges,American Philosophical Society,Member
Benjamin F. Butler,American Philosophical Society,Member
Joseph Carson,American Philosophical Society,Member
John W. Draper,American Philosophical Society,Member
Jacob R. Eckfeldt,American Philosophical Society,Member
Alfred L. Elwyn,American Philosophical Society,Member
J.W. Francis,American Philosophical Society,Member
Samuel S. Haldeman,American Philosophical Society,Member
John S. Hart,American Philosophical Society,Member
John Locke,American Philosophical Society,Member
T.G. Mower,American Philosophical Society,Member
George W. Norris,American Philosophical Society,Member
William A. Norton,American Philosophical Society,Member
Alonzo Potter,American Philosophical Society,Member
W.C. Redfield,American Philosophical Society,Member
Joseph Story,American Philosophical Society,Member
Theodore Strong,American Philosophical Society,Member
Roger B. Taney,American Philosophical Society,Member
John C. Trautwine,American Philosophical Society,Member
Joseph Addison Alexander,American Philosophical Society,Member
Charles F. Beck,American Philosophical Society,Member
William B. Carpenter,American Philosophical Society,Member
James Clark,American Philosophical Society,Member
James Copland,American Philosophical Society,Member
William Jardine,American Philosophical Society,Member
Karl R. Lepsius,American Philosophical Society,Member
Edward Miller,American Philosophical Society,Member
Richard Owen,American Philosophical Society,Member
Guillaume Tell Poussin,American Philosophical Society,Member
Friedrich L.G. von Raumer,American Philosophical Society,Member
Prinz von Maximilian A.P. Wied-Neuwied,American Philosophical Society,Member
James Buchanan,American Philosophical Society,Member
Guiseppi C. Grimaldi,American Philosophical Society,Member
Henry Holland,American Philosophical Society,Member
Richard S. McCulloh,American Philosophical Society,Member
Johannes P. Muller,American Philosophical Society,Member
James B. Rogers,American Philosophical Society,Member
Lewis Waln,American Philosophical Society,Member
Adolf T. von Kupffer,American Philosophical Society,Member
Urbain J.J. Leverrier,American Philosophical Society,Member
John Y. Mason,American Philosophical Society,Member
William Proctor,American Philosophical Society,Member
Richard A. Tilghman,American Philosophical Society,Member
John C. Adams,American Philosophical Society,Member
Robert Baird,American Philosophical Society,Member
Calderon de la Barca,American Philosophical Society,Member
John N. Conyngham,American Philosophical Society,Member
Harmar Denny,American Philosophical Society,Member
E. Geddings,American Philosophical Society,Member
J. Melville Gilliss,American Philosophical Society,Member
Asa Gray,American Philosophical Society,Member
Simon Greenleaf,American Philosophical Society,Member
Robert C. Grier,American Philosophical Society,Member
Ralph I. Ingersoll,American Philosophical Society,Member
Gustav A. Jahn,American Philosophical Society,Member
John F. James,American Philosophical Society,Member
Joel Jones,American Philosophical Society,Member
William Kent,American Philosophical Society,Member
Miers F. Longstreth,American Philosophical Society,Member
Samuel F.B. Morse,American Philosophical Society,Member
Charles Picot,American Philosophical Society,Member
Felix A. Pouchet,American Philosophical Society,Member
John Reed,American Philosophical Society,Member
Alexander H. Stevens,American Philosophical Society,Member
William Storrs,American Philosophical Society,Member
John H. Bennett,American Philosophical Society,Member
John Goodsir,American Philosophical Society,Member
A.A. Gould,American Philosophical Society,Member
E.N. Horsford,American Philosophical Society,Member
Francis Kiernan,American Philosophical Society,Member
Joseph Leidy,American Philosophical Society,Member
George P. Marsh,American Philosophical Society,Member
W.S.W Ruschenberger,American Philosophical Society,Member
Robert Bridges,Academy of Natural Sciences,Member
Thomas L. Bowie,Academy of Natural Sciences,Member
Peter A. Browne,Academy of Natural Sciences,Member
Spencer Fullerton Baird,Academy of Natural Sciences,Member
Alexander Biddle,Academy of Natural Sciences,Member
Thomas Pennant Barton,Academy of Natural Sciences,Member
Henry Belknap,Academy of Natural Sciences,Member
Clement Biddle Jr.,Academy of Natural Sciences,Member
Joseph A. Clay,Academy of Natural Sciences,Member
