Name,Organization,Status
David Baker,1822 Army,Member
Charles Larrabee,1822 Army,Member
W. Whistler,1822 Army,Member
Benj. Watson,1822 Army,Member
Hezekiah Bradley,1822 Army,Member
John Green,1822 Army,Member
W. C. Beard,1822 Army,Member
John Garland,1822 Army,Member
W. Browning ,1822 Army,Member
Richard B. Watson,1822 Army,Member
Joseph S. Nelson,1822 Army,Member
W. G. Belknap,1822 Army,Member
John B. Clark,1822 Army,Member
Edward E. Brooks,1822 Army,Member
Andrew Lewis,1822 Army,Member
Thomas J. Harrison,1822 Army,Member
R. C. Pomroy,1822 Army,Member
James Dean,1822 Army,Member
Abraham Musser,1822 Army,Member
Horace Webster,1822 Army,Member
Henry H. Loring,1822 Army,Member
Samuel W. Hunt,1822 Army,Member
H. N. Baker,1822 Army,Member
James W. Webb,1822 Army,Member
Amos Woodward,1822 Army,Member
L. N. Morris,1822 Army,Member
Stewart Cowan,1822 Army,Member
Wm. Tolson,1822 Army,Member
James B. Allen,1822 Army,Member
Otis Wheeler,1822 Army,Member
Henry Bainbridge,1822 Army,Member
Duncan L. Clinch,1822 Army,Member
George M. Brooke,1822 Army,Member
James B. Many,1822 Army,Member
Saunders Donoho,1822 Army,Member
James H. Hook,1822 Army,Member
J. S. McIntosh,1822 Army,Member
James M. Glassel,1822 Army,Member
Francis L. Dade,1822 Army,Member
Philip Wager,1822 Army,Member
R. Humphreys,1822 Army,Member
Henry Wilson,1822 Army,Member
R. M. Sands,1822 Army,Member
Francis W. Brady,1822 Army,Member
Henry R. Dulany,1822 Army,Member
Wm. Lear,1822 Army,Member
Jer. Yancey,1822 Army,Member
George W. Allen,1822 Army,Member
J. Page,1822 Army,Member
Lee Slaughter,1822 Army,Member
Edward Webb,1822 Army,Member
W. M. Graham,1822 Army,Member
Edward Alexander,1822 Army,Member
Thomas Johnston,1822 Army,Member
Jos. B Shaw,1822 Army,Member
W. H. Mann,1822 Army,Member
R. B. A. Tate,1822 Army,Member
Arthur W. Thornton,1822 Army,Member
J. J. Jackson,1822 Army,Member
George Mountz,1822 Army,Member
Joshua B. Triplet,1822 Army,Member
Wm. Martin,1822 Army,Member
Thomas Burk,1822 Army,Member
Edward N. Dulany,1822 Army,Member
Wm. W. Gaillard,1822 Army,Member
David M. Porter,1822 Army,Member
Josiah Snelling ,1822 Army,Member
Henry Leavenworth,1822 Army,Member
J. E. Dickins,1822 Army,Member
Jacob H. Vose,1822 Army,Member
Sullivan Burbank,1822 Army,Member
George Bender,1822 Army,Member
John Bliss,1822 Army,Member
M. Marston,1822 Army,Member
"John Fowle, jr",1822 Army,Member
David Perry,1822 Army,Member
Bennet Riley,1822 Army,Member
Charles L. Cass,1822 Army,Member
Thomas F. Hunt,1822 Army,Member
J. Plympton,1822 Army,Member
S. B. Griswold,1822 Army,Member
D. Wilcox,1822 Army,Member
R. M. McCabe,1822 Army,Member
Nathan Clark,1822 Army,Member
T. Hunt,1822 Army,Member
J. McIlvain,1822 Army,Member
M. Scott,1822 Army,Member
G. Lowe,1822 Army,Member
P. R. Green,1822 Army,Member
Charles Burbridge,1822 Army,Member
J. C. Russell,1822 Army,Member
C. C. Hobart,1822 Army,Member
J. M. Baxley,1822 Army,Member
A. Pichevin,1822 Army,Member
Benjamiin Gorham,1822 Army,Member
W. E. Cruger,1822 Army,Member
Phineas Andrews,1822 Army,Member
Wm. Alexander,1822 Army,Member
Seth W. Capron,1822 Army,Member
Julius A. d'Lagnel,1822 Army,Member
Henry Atkinson,1822 Army,Member
Willoughby Morgan,1822 Army,Member
Alex. Cummings,1822 Army,Member
W. S. Foster,1822 Army,Member
Daniel Ketchum,1822 Army,Member
Thomas Hamilton,1822 Army,Member
W. Martin,1822 Army,Member
Matthew J. magee,1822 Army,Member
William Haile,1822 Army,Member
J. McGunnegle,1822 Army,Member
William Armstrong,1822 Army,Member
James S. Gray,1822 Army,Member
Ephraim Shaylor,1822 Army,Member
"Isaac Clark, jr",1822 Army,Member
John Gantt,1822 Army,Member
Gab. Field,1822 Army,Member
C. Pentland,1822 Army,Member
Thomas W. Kavanaugh,1822 Army,Member
L. Palmer,1822 Army,Member
Jacob Brown,1822 Army,Member
Samuel Shannon,1822 Army,Member
Henry Taylor,1822 Army,Member
Zalmon C. Palmer,1822 Army,Member
Wm. D. McCray,1822 Army,Member
W. N. Wickliffe,1822 Army,Member
John Duncan,1822 Army,Member
John Bradley,1822 Army,Member
N. J. Cruger,1822 Army,Member
Thomas Noel,1822 Army,Member
W. W. Morris,1822 Army,Member
Wharton Rector,1822 Army,Member
Richard Wells,1822 Army,Member
Joseph Buckley,1822 Army,Member
Joseph Pentland,1822 Army,Member
Matthew Arbuckle,1822 Army,Member
Z. Taylor,1822 Army,Member
A. R. Woolley,1822 Army,Member
W. Bradford,1822 Army,Member
D. E. Twiggs,1822 Army,Member
William Davenport,1822 Army,Member
J. S. Allison,1822 Army,Member
George Birch,1822 Army,Member
R. B. Hyde,1822 Army,Member
Nathaniel Young,1822 Army,Member
G. Leftwich,1822 Army,Member
Trueman Cross,1822 Army,Member
Daniel E. Burch,1822 Army,Member
Henry Berryman,1822 Army,Member
George Murdoch,1822 Army,Member
J. Wheelock,1822 Army,Member
Nathl. G. Wilkinson,1822 Army,Member
John Philbrick,1822 Army,Member
A. M. Houston,1822 Army,Member
W. N. Bronaugh,1822 Army,Member
Richard Wash,1822 Army,Member
B. L. E. Bonneville,1822 Army,Member
John B. Hobkirk,1822 Army,Member
Pierce Butler,1822 Army,Member
John Stewart,1822 Army,Member
W. S. Colquhoun,1822 Army,Member
William W. Outlaw,1822 Army,Member
John McCauley,1822 Army,Member
Norman Holmes,1822 Army,Member
Edgar S. Hawkins,1822 Army,Member
R. D. A. Wade,1822 Army,Member
Robert Ross,1822 Army,Member
James Dawson,1822 Army,Member
James Henshaw,1822 Army,Member
James Madison,Federal Government,Member
Daniel D. Tompkins,Federal Government,Member
John Quincy Adams,Federal Government,Member
Daniel Brent,Federal Government,Member
Richard,Federal Government,Member
John B. Colvin,Federal Government,Member
Josias W. King,Federal Government,Member
Moses Young,Federal Government,Member
John Bailey,Federal Government,Member
Andrew T. McCormick,Federal Government,Member
Fontaine Maury,Federal Government,Member
Thomas L. Thurston,Federal Government,Member
George E. Ironside,Federal Government,Member
Joseph Waring,Federal Government,Member
William Maul,Federal Government,Member
William Thornton,Federal Government,Member
William Elliot,Federal Government,Member
Robert W. Fenwick,Federal Government,Member
William H. Crawford,Federal Government,Member
Edward Jones,Federal Government,Member
James L. Anthony,Federal Government,Member
Asbury Dickens,Federal Government,Member
Thomas Dungan,Federal Government,Member
Samuel M. McKean,Federal Government,Member
William Gibson,Federal Government,Member
Robert Newell,Federal Government,Member
John Connell,Federal Government,Member
William Eisenbeck,Federal Government,Member
Alexander Watson,Federal Government,Member
Joseph Anderson,Federal Government,Member
John Laub,Federal Government,Member
Samuel Hanson,Federal Government,Member
William Williamson,Federal Government,Member
Lund square,Federal Government,Member
William Anderson,Federal Government,Member
John Woodside,Federal Government,Member
Charles P. Polk,Federal Government,Member
Richard S. Briscoe,Federal Government,Member
James Larned,Federal Government,Member
John Burke,Federal Government,Member
Benjamin Harrison,Federal Government,Member
Thomas F. Auderson,Federal Government,Member
David P. Polk,Federal Government,Member
Pontius D. Stelle,Federal Government,Member
Samuel P. Webster,Federal Government,Member
John N. Lovejoy,Federal Government,Member
Richard Cutts,Federal Government,Member
Enoch Reynolds,Federal Government,Member
John N. Moulder,Federal Government,Member
Jonathan Seaver,Federal Government,Member
Joseph Hinkley,Federal Government,Member
John Ward,Federal Government,Member
John H. Lowe,Federal Government,Member
Aaron Vail,Federal Government,Member
Madison Cutts,Federal Government,Member
John Sessford,Federal Government,Member
Richard Harrison,Federal Government,Member
William Parker,Federal Government,Member
Jeremiah Williams,Federal Government,Member
William Moreton,Federal Government,Member
Ezekiel King,Federal Government,Member
John Coyle,Federal Government,Member
James Watson,Federal Government,Member
"John Coyle, Jun.",Federal Government,Member
Thomas G. Slye,Federal Government,Member
William Felch,Federal Government,Member
John Underwood,Federal Government,Member
Thomas Barclay,Federal Government,Member
Charles B. Davis,Federal Government,Member
William Lee,Federal Government,Member
James Eakin,Federal Government,Member
"John Wells, Jun",Federal Government,Member
John Peters,Federal Government,Member
Samuel Lewis,Federal Government,Member
William Steuart,Federal Government,Member
Richard M. Boyer,Federal Government,Member
Ignatius Boone,Federal Government,Member
Robert Ellis,Federal Government,Member
Andrew C. Mitchell,Federal Government,Member
William Mechlin,Federal Government,Member
Richard B. Maury,Federal Government,Member
Leonard Mackall,Federal Government,Member
Andrew M. Kirk,Federal Government,Member
B. Mackall,Federal Government,Member
Samuel Hoot,Federal Government,Member
Peter Hagner,Federal Government,Member
James Thompson,Federal Government,Member
Charles Vinson,Federal Government,Member
John Abbott,Federal Government,Member
Richard Burgess,Federal Government,Member
Christopher Andrews,Federal Government,Member
Edward S. Lewis,Federal Government,Member
Thomas Cook,Federal Government,Member
Robert Read,Federal Government,Member
James Kincaid,Federal Government,Member
Bennett Clements,Federal Government,Member
William Cook,Federal Government,Member
William Ramsay,Federal Government,Member
Peter G. square,Federal Government,Member
Marcus Latimer,Federal Government,Member
Lloyd M. Lowe,Federal Government,Member
Henry Whetcroft,Federal Government,Member
James Montgomery,Federal Government,Member
John Compton,Federal Government,Member
"James Davidson, Jun",Federal Government,Member
Henry C. Matthews,Federal Government,Member
Samuel Goddard,Federal Government,Member
Thomas Gunton,Federal Government,Member
Charles Cruikshank,Federal Government,Member
Henry Randall,Federal Government,Member
Wm. S. Wilkin,Federal Government,Member
Wm. Lenman,Federal Government,Member
Thomas Dove,Federal Government,Member
Constant Freeman,Federal Government,Member
Thomas H. Gillis,Federal Government,Member
George Macdaniel,Federal Government,Member
Joseph Mechlin,Federal Government,Member
John Macdaniel,Federal Government,Member
Ezekiel Macdaniel,Federal Government,Member
Henry Forrest,Federal Government,Member
Robert Getty,Federal Government,Member
John Craven,Federal Government,Member
Wiliam W. Clagett,Federal Government,Member
James H. Handy,Federal Government,Member
James Cassin,Federal Government,Member
John B. Martin,Federal Government,Member
George Gillis,Federal Government,Member
Thomas I. Sutherland,Federal Government,Member
Stephen Pleasouton,Federal Government,Member
Andrew Ross,Federal Government,Member
Thomas Mastin,Federal Government,Member
Thomas B. Pottinger,Federal Government,Member
David Easton,Federal Government,Member
William Dewees,Federal Government,Member
James D. King,Federal Government,Member
Robert Fisher,Federal Government,Member
Henry V.S. Vandenberg,Federal Government,Member
Henry W. Ball,Federal Government,Member
Joseph Thaw,Federal Government,Member
Nicholas Harper,Federal Government,Member
Bazil Warring,Federal Government,Member
Edward Holland,Federal Government,Member
Thomas T. Tucker,Federal Government,Member
Samuel Brook,Federal Government,Member
Thomas B. Dashiell,Federal Government,Member
George W. Dashiell,Federal Government,Member
Bazil W. Beall,Federal Government,Member
Benjamin B. Beall,Federal Government,Member
James Moore,Federal Government,Member
James Moore,Federal Government,Member
Joseph Noures,Federal Government,Member
Michael Nourse,Federal Government,Member
James McClery,Federal Government,Member
John D. Barclay,Federal Government,Member
Charles Dawson,Federal Government,Member
James Laurie,Federal Government,Member
William Mackey,Federal Government,Member
John S. Hawe,Federal Government,Member
John C. Steiner,Federal Government,Member
Wm. B. Randolph,Federal Government,Member
Henry M. Steiner,Federal Government,Member
Francis Lowndes,Federal Government,Member
Lewis Saloman,Federal Government,Member
Joseph Mountz,Federal Government,Member
John Stretch,Federal Government,Member
Joseph R. Nourse,Federal Government,Member
William James,Federal Government,Member
John R. Nourse,Federal Government,Member
Benjamin F. Rittenhouse,Federal Government,Member
Wm. T. Boyd,Federal Government,Member
James D. Woodside,Federal Government,Member
Joseph G. Nourse Jr.,Federal Government,Member
Alexander McDonald,Federal Government,Member
Josiah Meigs,Federal Government,Member
John M. Moore,Federal Government,Member
Aaron Benjamin,Federal Government,Member
Eugene A. Vail,Federal Government,Member
Robert King,Federal Government,Member
Sterling Gresham,Federal Government,Member
George Hill,Federal Government,Member
Joseph S. Collins,Federal Government,Member
Daniel Brown,Federal Government,Member
Frederick Keller,Federal Government,Member
Samuel D. King,Federal Government,Member
William Blanchard,Federal Government,Member
John McLaughlin,Federal Government,Member
John Goulding,Federal Government,Member
Alexander Estep,Federal Government,Member
Joseph Wheaton,Federal Government,Member
William Otis,Federal Government,Member
F. Cornelius Dekrafft,Federal Government,Member
David Shoemaker Jr.,Federal Government,Member
John B. Blake,Federal Government,Member
James R.M. Bryant,Federal Government,Member
George Wood,Federal Government,Member
Walter B. Beall,Federal Government,Member
Samuel Hanson,Federal Government,Member
Jospeh Wilson,Federal Government,Member
John Poor,Federal Government,Member
Joseph Wilson,Federal Government,Member
Peter Knight,Federal Government,Member
John C. Calhoun,Federal Government,Member
Christopher Van De Venter,Federal Government,Member
Lewis Edwards,Federal Government,Member
Nathaniel Cutting,Federal Government,Member
James L. Edwards,Federal Government,Member
Gideon Davis,Federal Government,Member
Samuel S. Hamilton,Federal Government,Member
John P. Fenner,Federal Government,Member
William M. Stewart,Federal Government,Member
William Gordon,Federal Government,Member
Edward Stevens,Federal Government,Member
William Hickey,Federal Government,Member
Hezekiah Miller,Federal Government,Member
Ebenezer Stout,Federal Government,Member
John H. Henshaw,Federal Government,Member
John Earle Frost,Federal Government,Member
Francis Wright,Federal Government,Member
Thomas B. Addison,Federal Government,Member
David Henley,Federal Government,Member
Benjamin L. Beall,Federal Government,Member
William Markward,Federal Government,Member
Brooke Williams,Federal Government,Member
John M. Hepburn,Federal Government,Member
G.T. Rhodes,Federal Government,Member
G.A. Bibby,Federal Government,Member
John Morton,Federal Government,Member
William Riddell,Federal Government,Member
Thomas G. Ringgold,Federal Government,Member
Charles G. Wilcox,Federal Government,Member
John Mitchell,Federal Government,Member
James Lovell,Federal Government,Member
Nathaniel Frye,Federal Government,Member
Andrew Ramsay,Federal Government,Member
T.P. Andrews,Federal Government,Member
Return J. Meigs Jr.,Federal Government,Member
Abraham Bradley Jr.,Federal Government,Member
Phineas Bradley,Federal Government,Member
Andrew Coyle,Federal Government,Member
Obadiah B. Brown,Federal Government,Member
Thomas B. Dyer,Federal Government,Member
Joseph W. hand,Federal Government,Member
T. Webster ,Federal Government,Member
J. M. Varnum,Federal Government,Member
W. H. Beard,Federal Government,Member
John McLeod,Federal Government,Member
David Shoemaker,Federal Government,Member
Andrew Tate,Federal Government,Member
Stephen W. Gray,Federal Government,Member
Bernard H. Tomlinson,Federal Government,Member
Chauncey Bestor,Federal Government,Member
William G. Elliott,Federal Government,Member
Thomas Arbuckle,Federal Government,Member
John R. Dyer,Federal Government,Member
Josiah F. Caldwell,Federal Government,Member
John Suter,Federal Government,Member
Thomas S. Bradley,Federal Government,Member
Alexander Dyer,Federal Government,Member
T. P. Gilpin,Federal Government,Member
Joseph Taylor,Federal Government,Member
Jos. Haskell,Federal Government,Member
Phineas J. Bradley,Federal Government,Member
Joseph Borrows,Federal Government,Member
"Nathaniel Herbert, ",Federal Government,Member
Jacob Brown,1816 Army,Member
Andrew Jackson,1816 Army,Member
Alexander Macomb,1816 Army,Member
Edmund P. Gaines,1816 Army,Member
Winfield Scott,1816 Army,Member
Eleazer W. Ripley,1816 Army,Member
Daniel Parker,1816 Army,Member
Robert Butler,1816 Army,Member
Charles K. Gardner,1816 Army,Member
Arthur P. Haine,1816 Army,Member
John E. Wool,1816 Army,Member
James N. Barker,1816 Army,Member
Charles J. Nourse,1816 Army,Member
Clinton Wright,1816 Army,Member
R.M. Kirby,1816 Army,Member
G.H. Manigault,1816 Army,Member
John M. Davis,1816 Army,Member
Francis S. Belton,1816 Army,Member
Wm. McDonald,1816 Army,Member
John Anderson,1816 Army,Member
Isaac Roberdeau,1816 Army,Member
John J. Abert,1816 Army,Member
James Kearney,1816 Army,Member
Stephen H. Long,1816 Army,Member
James R. Mullany,1816 Army,Member
George Gibson,1816 Army,Member
Christopher Vandeventer,1816 Army,Member
William Linnard,1816 Army,Member
Benjamin Gardner,1816 Army,Member
Milo Mason,1816 Army,Member
Mark Hardin,1816 Army,Member
William. L. Robeson,1816 Army,Member
Decius Wadsworth,1816 Army,Member
George Bomford,1816 Army,Member
A.R. Wooley,1816 Army,Member
James Dalaby,1816 Army,Member
John Morton,1816 Army,Member
George Talcott Jr.,1816 Army,Member
John H. Margart,1816 Army,Member
R.D. Richardson,1816 Army,Member
Thomas L. Campbell,1816 Army,Member
Edwin Tyler,1816 Army,Member
J.H. Rees,1816 Army,Member
Jeremiah D. Hayden,1816 Army,Member
William Wade,1816 Army,Member
M.J. Magee,1816 Army,Member
Rufus L. Baker,1816 Army,Member
William C. Lyman,1816 Army,Member
Joseph S. Nelson,1816 Army,Member
David T. Welsh,1816 Army,Member
James Baker,1816 Army,Member
Nehemiah Baden,1816 Army,Member
Christopher Keiser,1816 Army,Member
J. Livingston,1816 Army,Member
William Anderson,1816 Army,Member
James Hall,1816 Army,Member
John W. Thompson,1816 Army,Member
T.P. McMahon,1816 Army,Member
Thomas T. Stephenson,1816 Army,Member
J.C. De Hart,1816 Army,Member
John Wilson,1816 Army,Member
R.C. Pomeroy,1816 Army,Member
Charles F. Morton,1816 Army,Member
J.W. Phillips,1816 Army,Member
O.O. Bangs,1816 Army,Member
William F. Rigal,1816 Army,Member
James Simonson,1816 Army,Member
John Hills,1816 Army,Member
John Symington,1816 Army,Member
W.E. Williams,1816 Army,Member
W.B. Davidson,1816 Army,Member
Joshua Howard,1816 Army,Member
Charles Ward,1816 Army,Member
James Mann,1816 Army,Member
David C. Karr,1816 Army,Member
Samuel Shaw,1816 Army,Member
Benjamin Waterhouse,1816 Army,Member
Tobias Watkins,1816 Army,Member
James C. Bronaugh,1816 Army,Member
Joseph Lovell,1816 Army,Member
E.H. Bell,1816 Army,Member
J. Stevenson,1816 Army,Member
Wm. H. Buckner,1816 Army,Member
Edward Purcell,1816 Army,Member
Joseph Wallace,1816 Army,Member
William Williams,1816 Army,Member
William Stewart,1816 Army,Member
William Marshall,1816 Army,Member
Joseph Eaton,1816 Army,Member
B. Delevan,1816 Army,Member
Robert Archer,1816 Army,Member
James Trimble,1816 Army,Member
Thomas Russell,1816 Army,Member
Albion T. Crow,1816 Army,Member
George W. Maupin,1816 Army,Member
Joseph Goodhue,1816 Army,Member
James H. Sargeant,1816 Army,Member
Lemuel B. Clark,1816 Army,Member
William T. Davidson,1816 Army,Member
Cornelius Cunningham,1816 Army,Member
William Ballard,1816 Army,Member
Alexander Wolcott,1816 Army,Member
William Turner,1816 Army,Member
Hanson Catlett,1816 Army,Member
John H. Sackett ,1816 Army,Member
Samuel A. Walsh,1816 Army,Member
Foster Swift,1816 Army,Member
John Trevett,1816 Army,Member
Arnold Elzy,1816 Army,Member
German Senter,1816 Army,Member
W.C. Lane,1816 Army,Member
Wm. N. Mercer,1816 Army,Member
T.I.C. Monroe,1816 Army,Member
M.H. Elliot,1816 Army,Member
Francis Le Baron,1816 Army,Member
Christopher Backus,1816 Army,Member
James Cutbush,1816 Army,Member
James T. Dent,1816 Army,Member
R.H. Winder,1816 Army,Member
W.O. Winston,1816 Army,Member
Thomas Hanson,1816 Army,Member
John L. Leib,1816 Army,Member
Samuel A. Storrow,1816 Army,Member
Robert Elliot,1816 Army,Member
Aaron I. Booge,1816 Army,Member
Cave Jones,1816 Army,Member
W.L. Macalla,1816 Army,Member
Callender Irvine,1816 Army,Member
John McKinney,1816 Army,Member
Darby noon,1816 Army,Member
Robert Irvine,1816 Army,Member
James E. Herron,1816 Army,Member
Maurice Prevost,1816 Army,Member
Joseph W. Pindar,1816 Army,Member
Edwin Starke,1816 Army,Member
Archibald Steel,1816 Army,Member
Samuel Devens,1816 Army,Member
Synott Bloodgood,1816 Army,Member
John Fellows,1816 Army,Member
Jonathan Snowden,1816 Army,Member
Thomas Martin,1816 Army,Member
Robert Wilson,1816 Army,Member
John Chaffee,1816 Army,Member
Lloyd Beall,1816 Army,Member
Thomas B. Rutter,1816 Army,Member
James Gibson,1816 Army,Member
George Hatchett,1816 Army,Member
Jacinct Laval,1816 Army,Member
Robert Brent,1816 Army,Member
Satterlee Clark,1816 Army,Member
A.H. Sneed,1816 Army,Member
Joseph Woodruff,1816 Army,Member
David Gwynne,1816 Army,Member
David S. Townsend ,1816 Army,Member
Thomas Montgomery,1816 Army,Member
W.D. Lawrence,1816 Army,Member
Leroy Opie,1816 Army,Member
Jospeh G. Swift,1816 Army,Member
Walker K. Armistead,1816 Army,Member
Wm. McRee,1816 Army,Member
Charles Gratiot,1816 Army,Member
Alden Patridge,1816 Army,Member
J.G. Totten,1816 Army,Member
Samuel Babcock,1816 Army,Member
Sylvanus Thayer,1816 Army,Member
Wm. Cutbush,1816 Army,Member
E. de Russey,1816 Army,Member
Frederick Lewis,1816 Army,Member
James Gadsden,1816 Army,Member
T.W. Maurice,1816 Army,Member
Hipol. Dumas,1816 Army,Member
David B. Douglas,1816 Army,Member
George Trescott,1816 Army,Member
J.L. Smith,1816 Army,Member
Hor. C. Story,1816 Army,Member
John Wright,1816 Army,Member
George Blaney,1816 Army,Member
Thomas J. Leslie,1816 Army,Member
William S. Evileth,1816 Army,Member
William H. Chase,1816 Army,Member
Robert W. Pooler,1816 Army,Member
Moses Porter,1816 Army,Member
John R. Fenwick,1816 Army,Member
Abram Eustis,1816 Army,Member
Andrew McDowell,1816 Army,Member
Luther Leonard,1816 Army,Member
A.S. Brooks,1816 Army,Member
Nathan Towson,1816 Army,Member
Samuel D. Harris,1816 Army,Member
Arthur W. Thornton,1816 Army,Member
J.L. Eastman,1816 Army,Member
Armstrong Itvine,1816 Army,Member
Henry K. Craig,1816 Army,Member
John R. Bell,1816 Army,Member
W.F. Hobart,1816 Army,Member
G.N. Morris,1816 Army,Member
J.H. Wilkins,1816 Army,Member
John Gates Jr.,1816 Army,Member
John A. Shaw,1816 Army,Member
N.Clark,1816 Army,Member
Wm. Lyman,1816 Army,Member
Henry Saunders ,1816 Army,Member
S.M. Mackay,1816 Army,Member
George E. Wells,1816 Army,Member
E. Lyon,1816 Army,Member
S. Washburn,1816 Army,Member
H.Stanton,1816 Army,Member
G. Drane,1816 Army,Member
W. Smith,1816 Army,Member
H.F. Evans,1816 Army,Member
R.F. Massie,1816 Army,Member
J. Irvine,1816 Army,Member
W.Wells,1816 Army,Member
John A. Webber,1816 Army,Member
Thomas J. Gardner,1816 Army,Member
B. L. E. Bonneville,1816 Army,Member
James R. Stubbs,1816 Army,Member
Edward S. Gantt,1816 Army,Member
C. Davies,1816 Army,Member
Richard M. White,1816 Army,Member
Samuel Cooper,1816 Army,Member
Lewis Dunham,1816 Army,Member
W. H Livingston,1816 Army,Member
George E. Mitchell,1816 Army,Member
James House,1816 Army,Member
William Lindsay,1816 Army,Member
William Macrea,1816 Army,Member
George Armistead,1816 Army,Member
James B. Many,1816 Army,Member
J. Hindman,1816 Army,Member
James Bankhead,1816 Army,Member
Charles Wolstoncraft,1816 Army,Member
John B. Walbach,1816 Army,Member
Moses Swett,1816 Army,Member
William Wilson,1816 Army,Member
E. Humphreys,1816 Army,Member
James Reed,1816 Army,Member
J.B. Crane,1816 Army,Member
Roger Jones,1816 Army,Member
S.B. Archer,1816 Army,Member
S. Donoho,1816 Army,Member
"Thomas Biddle, Jun.",1816 Army,Member
J.T.B. Romayne,1816 Army,Member
William O. Allen,1816 Army,Member
Thomas Stockton,1816 Army,Member
Thomas Murray,1816 Army,Member
William Gates,1816 Army,Member
A.C.W. Fanning,1816 Army,Member
J.M. O'Conner,1816 Army,Member
"J. Roach, Jun.",1816 Army,Member
J.F. Heileman,1816 Army,Member
H. Yeaton,1816 Army,Member
Thomas Bennet,1816 Army,Member
Robert G. Hite,1816 Army,Member
S. Churchill,1816 Army,Member
B.K. Pierce,1816 Army,Member
John Biddle,1816 Army,Member
G.P. Peters,1816 Army,Member
M.M. Payne,1816 Army,Member
Ethan A. Allen,1816 Army,Member
Nathaniel N. Hall,1816 Army,Member
M.P. Lomax,1816 Army,Member
Milo Mason,1816 Army,Member
Adrian Niel,1816 Army,Member
John Farley,1816 Army,Member
Wm. M. Read,1816 Army,Member
L. Brown,1816 Army,Member
Luther Scott,1816 Army,Member
R.R. Ruffin,1816 Army,Member
Kenneth McKenzie,1816 Army,Member
"J. Erving, Jun.",1816 Army,Member
A.L. Sandes,1816 Army,Member
Thomas I. Beall,1816 Army,Member
Richard A. Zantzinger,1816 Army,Member
W.R. Duncan,1816 Army,Member
Chester Root,1816 Army,Member
T. Randall,1816 Army,Member
Gus. Loomis,1816 Army,Member
Philip D. Spencer,1816 Army,Member
J. Mountford,1816 Army,Member
F. Whiting,1816 Army,Member
Edwin Sharp,1816 Army,Member
G. Dearborn,1816 Army,Member
Felix Ansart,1816 Army,Member
T.C. Legate,1816 Army,Member
D. Frazer,1816 Army,Member
S. Armstrong,1816 Army,Member
R. McClelland,1816 Army,Member
S. Spotts,1816 Army,Member
L. Whiting,1816 Army,Member
W.H. Nicoll,1816 Army,Member
J.W. Kincaid,1816 Army,Member
Robert Goode,1816 Army,Member
Francis O. Byrd,1816 Army,Member
George D. Snyder,1816 Army,Member
"J.W. Lent, Jun.",1816 Army,Member
Aeneas McKay,1816 Army,Member
William Coffie,1816 Army,Member
Joseph Bosque,1816 Army,Member
Joseph P. Prince,1816 Army,Member
Richard Bache,1816 Army,Member
P.J. Neville,1816 Army,Member
M.S. Massey,1816 Army,Member
T.W. Denton,1816 Army,Member
Charles Anthony,1816 Army,Member
W. McClintock,1816 Army,Member
L.H. Osgood,1816 Army,Member
J. Henderson,1816 Army,Member
P. Melendy,1816 Army,Member
Joseph Taylor,1816 Army,Member
James D. Brown,1816 Army,Member
H.M. Campbell,1816 Army,Member
Robert Beall,1816 Army,Member
John A. Dix,1816 Army,Member
G.W. Boyd,1816 Army,Member
R. Lyman,1816 Army,Member
J.L. Gardner,1816 Army,Member
T.J. Harrison,1816 Army,Member
G.W. Gardiner,1816 Army,Member
C.S. Merchant,1816 Army,Member
Nathaniel G. Dana,1816 Army,Member
John Monroe,1816 Army,Member
J.S. Allanson,1816 Army,Member
L.G. De Russy,1816 Army,Member
Thomas Childs,1816 Army,Member
Jacob Schmuck,1816 Army,Member
Thomas V. Earle,1816 Army,Member
Charles Mellon,1816 Army,Member
John S. Pierce,1816 Army,Member
Allen Lowd,1816 Army,Member
G.S. Wilkins,1816 Army,Member
P.A. Dennis,1816 Army,Member
J. Ripley,1816 Army,Member
Erastus Roberts,1816 Army,Member
Timothy Green,1816 Army,Member
Isaac E. Craig,1816 Army,Member
C.M. Thruston,1816 Army,Member
H.W. Fitzhugh,1816 Army,Member
Jacob Davis,1816 Army,Member
E. Humphrey ,1816 Army,Member
D.S. Andrews,1816 Army,Member
N.G. Wilkinson,1816 Army,Member
Elisha Brimhall,1816 Army,Member
H.H. Minton,1816 Army,Member
Hugh K. Mead,1816 Army,Member
H.M. Simons,1816 Army,Member
A.C. Fowler,1816 Army,Member
J.S. Abeel,1816 Army,Member
W.T. Willard,1816 Army,Member
James Gigniliant,1816 Army,Member
M.F.de Graffenriedte,1816 Army,Member
R.H. Lee,1816 Army,Member
Jesse McIlvain,1816 Army,Member
W.L. Booth,1816 Army,Member
Thomas I. Baird,1816 Army,Member
Jabez Parkhurst,1816 Army,Member
R.L. Armstrong,1816 Army,Member
James Badolet,1816 Army,Member
G.W. Gardner,1816 Army,Member
B.S.A. Lowe,1816 Army,Member
T.R. Broome,1816 Army,Member
Patrick Galt,1816 Army,Member
Upton S Frazer,1816 Army,Member
B.H. Rutledge,1816 Army,Member
John R. Sloo,1816 Army,Member
Henry Griswold,1816 Army,Member
James Monroe,1816 Army,Member
Robert C. Brent,1816 Army,Member
A. Wendell,1816 Army,Member
G.A. square,1816 Army,Member
Robert I. Scott,1816 Army,Member
